Tipo_vivienda;Superficie construida;Habitaciones;Baños;Planta;Conservación;Precio;PMZona;PMm²Zona;RMP;RMH
Piso;82.0;2;2;4.0;A estrenar;271900.0;320904.52;2307.83;12745.0;36317.0
Piso;66.0;2;1;0.0;A estrenar;322700.0;404569.14;4016.05;16890.0;41311.0
Chalet unifamiliar;408.0;5;4;0.0;En buen estado;650000.0;525900.0;2577.72;17359.0;54713.0
Piso;55.0;2;1;3.0;A reformar;159000.0;404631.82;2062.55;14522.0;39766.0
Piso;102.0;3;2;2.0;En buen estado;240000.0;179978.75;2366.13;10941.0;28681.0
Piso;134.0;3;3;2.0;En buen estado;1199000.0;820074.21;6639.78;19199.0;38360.0
Ático;62.0;1;1;3.0;A reformar;365000.0;675858.33;5137.28;17026.0;39991.0
Piso;140.0;4;2;1.0;En buen estado;437000.0;292565.38;2668.12;13600.0;37800.0
Piso;100.0;3;2;2.0;Reformado;266000.0;292565.38;2668.12;13600.0;37800.0
Apartamento;50.0;1;1;1.0;En buen estado;290000.0;734591.73;3773.82;21254.0;65428.0
Piso;89.0;3;1;4.0;A reformar;187730.0;440344.29;2681.07;13809.0;37487.0
Piso;62.0;1;1;1.0;En buen estado;125000.0;179978.75;2366.13;10941.0;28681.0
Piso;118.0;3;2;1.0;En buen estado;245000.0;260408.74;2079.61;13327.0;39791.0
Ático;100.0;3;2;2.0;En buen estado;250000.0;507866.67;2564.12;15757.0;46101.0
Piso;265.0;5;3;1.0;A reformar;1050000.0;1235417.65;4893.34;20671.0;55125.0
Chalet;310.0;5;3;0.0;A estrenar;874900.0;525900.0;2577.72;17359.0;54713.0
Casa unifamiliar;360.0;4;4;0.0;En buen estado;675000.0;390211.11;2125.15;14224.0;43589.0
Piso;63.0;1;1;1.0;En buen estado;298000.0;468570.0;5082.27;20103.0;46699.0
Piso;77.0;2;1;1.0;A reformar;149900.0;258967.62;1906.18;12592.0;38093.0
Piso;98.0;3;1;1.0;En buen estado;309900.0;440344.29;2681.07;13809.0;37487.0
Piso;89.0;3;2;1.0;En buen estado;274990.0;274876.67;3074.19;15667.0;38421.0
Piso;74.0;3;2;1.0;En buen estado;152000.0;179978.75;2366.13;10941.0;28681.0
Apartamento;55.0;1;1;1.0;A reformar;374700.0;1336621.11;4954.85;24659.0;63205.0
Piso;132.0;3;2;1.0;A estrenar;275000.0;204509.83;2052.7;11788.0;34016.0
Piso;75.0;3;1;4.0;A reformar;291000.0;675858.33;5137.28;17026.0;39991.0
Piso;145.0;3;4;2.0;A estrenar;1195000.0;1474913.24;9115.3;25956.0;60217.0
Piso;56.0;3;1;1.0;A reformar;370000.0;1471095.24;6128.53;28233.0;69670.0
Piso;63.0;3;1;0.0;En buen estado;128000.0;221354.76;2379.6;13993.0;36837.0
Piso;152.0;3;4;9.0;A estrenar;1349000.0;675858.33;5137.28;17026.0;39991.0
Piso;91.0;3;1;0.0;A reformar;278000.0;1474913.24;9115.3;25956.0;60217.0
Piso;157.0;4;1;1.0;A reformar;265000.0;433906.82;2550.17;17250.0;54057.0
Piso;115.0;2;1;2.0;En buen estado;365000.0;378580.0;2475.36;16172.0;52958.0
Piso;85.0;2;1;2.0;Reformado;289900.0;611624.62;2519.64;19257.0;58788.0
Piso;112.0;3;2;3.0;En buen estado;580000.0;1235417.65;4893.34;20671.0;55125.0
Piso;91.0;3;1;1.0;En buen estado;175000.0;246055.29;2777.76;12275.0;32050.0
Piso;60.0;3;1;3.0;En buen estado;184500.0;308670.68;3123.67;13849.0;37141.0
Piso;62.0;3;1;1.0;En buen estado;157000.0;277223.0;2996.8;10797.0;30023.0
Casa;142.0;3;3;0.0;A estrenar;423500.0;320904.52;2307.83;12745.0;36317.0
Piso;238.0;5;2;3.0;A reformar;1350000.0;1616817.59;7863.47;25275.0;56281.0
Piso;61.0;2;1;1.0;En buen estado;250000.0;675858.33;5137.28;17026.0;39991.0
Piso;56.0;1;1;3.0;En buen estado;470000.0;1474913.24;9115.3;25956.0;60217.0
Piso;98.0;2;1;1.0;En buen estado;132000.0;153250.0;972.83;11339.0;30052.0
Piso;73.0;2;1;3.0;En buen estado;720000.0;1474913.24;9115.3;25956.0;60217.0
Apartamento;47.0;1;1;1.0;En buen estado;169900.0;242575.4;2307.17;13120.0;34335.0
Piso;78.0;2;1;2.0;En buen estado;118000.0;186396.42;1864.74;10251.0;30961.0
Piso;87.0;2;2;6.0;En buen estado;879000.0;1474913.24;9115.3;25956.0;60217.0
Piso;58.0;3;1;1.0;A reformar;350000.0;1616817.59;7863.47;25275.0;56281.0
Piso;305.0;5;3;1.0;En buen estado;1300000.0;1235417.65;4893.34;20671.0;55125.0
Casa;214.0;5;3;0.0;En buen estado;490000.0;406000.77;2688.94;16184.000000000002;48274.0
Piso;73.0;3;1;1.0;En buen estado;319000.0;1471095.24;6128.53;28233.0;69670.0
Piso;60.0;2;2;0.0;A estrenar;177000.0;179978.75;2366.13;10941.0;28681.0
Piso;100.0;2;1;11.0;En buen estado;395000.0;1235417.65;4893.34;20671.0;55125.0
Piso;119.0;2;2;1.0;Reformado;875000.0;1336621.11;4954.85;24659.0;63205.0
Piso;110.0;2;2;7.0;A estrenar;399000.0;308670.68;3123.67;13849.0;37141.0
Piso;90.0;2;2;0.0;A estrenar;398000.0;277223.0;2996.8;10797.0;30023.0
Piso;152.0;3;2;1.0;En buen estado;399900.0;611624.62;2519.64;19257.0;58788.0
Piso;95.0;2;1;4.0;En buen estado;92260.0;215122.72;1537.09;12779.0;35897.0
Piso;105.0;3;2;5.0;En buen estado;795000.0;1533912.0;8661.73;23925.0;57448.0
Piso;90.0;3;1;2.0;En buen estado;299900.0;806473.17;3809.79;21248.0;66390.0
Piso;133.0;4;3;4.0;En buen estado;410000.0;682685.09;4200.49;20500.0;54316.0
Ático;112.0;2;2;1.0;Reformado;580000.0;734591.73;3773.82;21254.0;65428.0
Piso;106.0;3;2;1.0;En buen estado;405000.0;806473.17;3809.79;21248.0;66390.0
Casa adosada;100.0;3;1;0.0;En buen estado;260000.0;507866.67;2564.12;15757.0;46101.0
Piso;85.0;2;2;1.0;En buen estado;490000.0;1471095.24;6128.53;28233.0;69670.0
Piso;100.0;3;2;1.0;En buen estado;230000.0;290766.43;2029.47;12566.0;34529.0
Piso;130.0;4;2;1.0;En buen estado;204900.0;290766.43;2029.47;12566.0;34529.0
Piso;87.0;3;2;1.0;A estrenar;401000.0;404569.14;4016.05;16890.0;41311.0
Piso;90.0;2;2;3.0;En buen estado;389000.0;820074.21;6639.78;19199.0;38360.0
Chalet;289.0;4;3;0.0;A estrenar;769900.0;440344.29;2681.07;13809.0;37487.0
Piso;68.0;2;2;0.0;En buen estado;145000.0;215122.72;1537.09;12779.0;35897.0
Piso;85.0;3;1;7.0;En buen estado;175000.0;204509.83;2052.7;11788.0;34016.0
Piso;80.0;3;1;2.0;En buen estado;149900.0;320904.52;2307.83;12745.0;36317.0
Piso;103.0;3;2;3.0;En buen estado;335000.0;246055.29;2777.76;12275.0;32050.0
Piso;235.0;4;3;1.0;En buen estado;1290000.0;1235417.65;4893.34;20671.0;55125.0
Piso;103.0;1;1;1.0;En buen estado;535000.0;1474913.24;9115.3;25956.0;60217.0
Casa pareada;191.0;4;3;0.0;En buen estado;524990.0;406000.77;2688.94;16184.000000000002;48274.0
Dúplex;85.0;2;1;1.0;En buen estado;149900.0;205671.43;1738.44;11588.0;32406.0
Piso;62.0;3;1;1.0;En buen estado;169000.0;221354.76;2379.6;13993.0;36837.0
Piso;133.0;3;2;1.0;A reformar;620000.0;1235417.65;4893.34;20671.0;55125.0
Dúplex;157.0;4;2;3.0;En buen estado;239900.0;246055.29;2777.76;12275.0;32050.0
Piso;193.0;4;4;4.0;En buen estado;1299000.0;820074.21;6639.78;19199.0;38360.0
Piso;112.0;3;3;1.0;En buen estado;919000.0;820074.21;6639.78;19199.0;38360.0
Chalet;221.0;3;3;0.0;A estrenar;465000.0;320904.52;2307.83;12745.0;36317.0
Piso;182.0;4;2;4.0;Reformado;999000.0;1616817.59;7863.47;25275.0;56281.0
Casa;181.0;3;1;0.0;A reformar;130000.0;507866.67;2564.12;15757.0;46101.0
Piso;80.0;2;1;1.0;A reformar;279000.0;1474913.24;9115.3;25956.0;60217.0
Piso;96.0;3;2;1.0;A reformar;265000.0;381560.93;3252.04;15115.0;39321.0
Piso;190.0;3;2;0.0;En buen estado;590000.0;477500.0;3551.23;19482.0;51400.0
Casa;351.0;7;3;0.0;A reformar;500000.0;449344.0;2383.43;15018.0;38927.0
Casa adosada;147.0;3;2;0.0;En buen estado;399000.0;611624.62;2519.64;19257.0;58788.0
Piso;110.0;3;1;8.0;En buen estado;1150000.0;1474913.24;9115.3;25956.0;60217.0
Piso;70.0;2;1;0.0;En buen estado;257000.0;675858.33;5137.28;17026.0;39991.0
Piso;65.0;3;1;1.0;Reformado;135000.0;290766.43;2029.47;12566.0;34529.0
Piso;75.0;3;1;3.0;Reformado;169900.0;206292.31;1965.48;13665.0;38031.0
Piso;236.0;4;3;1.0;En buen estado;1300000.0;1235417.65;4893.34;20671.0;55125.0
Piso;100.0;2;2;2.0;En buen estado;558000.0;1200411.76;5148.83;19394.0;57962.0
Piso;89.0;2;2;1.0;A estrenar;326000.0;307364.24;2577.14;14205.0;36962.0
Piso;76.0;2;1;1.0;A reformar;215000.0;179978.75;2366.13;10941.0;28681.0
Casa unifamiliar;466.0;5;5;0.0;En buen estado;750000.0;370148.66;2169.33;14996.0;43503.0
Piso;81.0;2;2;1.0;En buen estado;245000.0;204509.83;2052.7;11788.0;34016.0
Chalet pareado;285.0;4;4;0.0;En buen estado;664900.0;611624.62;2519.64;19257.0;58788.0
Piso;102.0;4;2;2.0;En buen estado;345000.0;381560.93;3252.04;15115.0;39321.0
Dúplex;111.0;3;2;2.0;En buen estado;199990.0;370148.66;2169.33;14996.0;43503.0
Piso;135.0;2;3;1.0;En buen estado;1200000.0;1474913.24;9115.3;25956.0;60217.0
Piso;76.0;3;1;1.0;En buen estado;325000.0;1235417.65;4893.34;20671.0;55125.0
Piso;60.0;1;1;3.0;En buen estado;165000.0;306328.57;2115.77;13080.0;36502.0
Piso;199.0;3;2;1.0;En buen estado;945000.0;1200411.76;5148.83;19394.0;57962.0
Piso;77.0;2;1;1.0;Reformado;299000.0;296686.5;3182.53;13719.0;33790.0
Piso;100.0;2;2;1.0;En buen estado;475000.0;734591.73;3773.82;21254.0;65428.0
Chalet;189.0;8;5;0.0;En buen estado;275000.0;263833.33;1146.58;13285.0;32886.0
Piso;153.0;4;2;1.0;En buen estado;457000.0;292565.38;2668.12;13600.0;37800.0
Piso;96.0;2;2;1.0;A estrenar;384041.0;734591.73;3773.82;21254.0;65428.0
Piso;43.0;1;1;0.0;A estrenar;144000.0;381560.93;3252.04;15115.0;39321.0
Piso;75.0;3;1;2.0;En buen estado;139500.0;222275.0;1916.51;12184.0;34865.0
Apartamento;65.0;2;2;1.0;A reformar;447700.0;1336621.11;4954.85;24659.0;63205.0
Piso;94.0;3;3;5.0;En buen estado;859000.0;820074.21;6639.78;19199.0;38360.0
Piso;75.0;2;1;2.0;En buen estado;185000.0;260408.74;2079.61;13327.0;39791.0
Casa;210.0;4;3;0.0;En buen estado;369900.0;290766.43;2029.47;12566.0;34529.0
Piso;209.0;4;3;1.0;En buen estado;890000.0;675858.33;5137.28;17026.0;39991.0
Casa unifamiliar;112.0;3;1;0.0;En buen estado;229000.0;448000.0;1954.65;15892.0;47630.0
Ático;138.0;2;2;2.0;En buen estado;189500.0;323333.33;1747.9;14379.0;36547.0
Piso;77.0;2;2;3.0;A reformar;699000.0;820074.21;6639.78;19199.0;38360.0
Piso;99.0;2;2;1.0;A estrenar;280000.0;307364.24;2577.14;14205.0;36962.0
Piso;79.0;3;1;4.0;En buen estado;193000.0;246055.29;2777.76;12275.0;32050.0
Piso;72.0;2;2;1.0;En buen estado;239900.0;440344.29;2681.07;13809.0;37487.0
Piso;130.0;3;2;1.0;En buen estado;503000.0;806473.17;3809.79;21248.0;66390.0
Piso;110.0;3;2;8.0;En buen estado;360000.0;682685.09;4200.49;20500.0;54316.0
Piso;83.0;2;2;4.0;En buen estado;219000.0;306328.57;2115.77;13080.0;36502.0
Piso;210.0;5;3;4.0;En buen estado;950000.0;1028586.4;4151.27;27167.0;86403.0
Piso;49.0;1;1;1.0;A estrenar;343700.0;1336621.11;4954.85;24659.0;63205.0
Piso;50.0;1;1;0.0;En buen estado;187000.0;675858.33;5137.28;17026.0;39991.0
Piso;95.0;2;2;1.0;En buen estado;410000.0;820931.96;2942.56;16370.999999999998;45647.0
Piso;80.0;2;1;2.0;En buen estado;199000.0;316222.22;1828.58;14279.0;36353.0
Piso;93.0;3;1;13.0;En buen estado;333000.0;682685.09;4200.49;20500.0;54316.0
Piso;105.0;3;1;2.0;En buen estado;345000.0;1471095.24;6128.53;28233.0;69670.0
Piso;74.0;3;1;0.0;En buen estado;164500.0;246055.29;2777.76;12275.0;32050.0
Piso;114.0;2;2;0.0;En buen estado;191000.0;260408.74;2079.61;13327.0;39791.0
Piso;106.0;3;2;2.0;A estrenar;395000.0;734591.73;3773.82;21254.0;65428.0
Piso;60.0;2;2;0.0;A estrenar;265000.0;381560.93;3252.04;15115.0;39321.0
Piso;57.0;1;1;0.0;En buen estado;240000.0;820074.21;6639.78;19199.0;38360.0
Dúplex;152.0;3;3;2.0;En buen estado;502000.0;675858.33;5137.28;17026.0;39991.0
Piso;198.0;3;4;3.0;Reformado;1200000.0;1235417.65;4893.34;20671.0;55125.0
Piso;148.0;3;3;4.0;A reformar;1075000.0;1471095.24;6128.53;28233.0;69670.0
Piso;85.0;1;1;1.0;En buen estado;159000.0;306328.57;2115.77;13080.0;36502.0
Piso;120.0;3;2;2.0;En buen estado;549000.0;1028586.4;4151.27;27167.0;86403.0
Piso;92.0;4;2;1.0;En buen estado;480000.0;1474913.24;9115.3;25956.0;60217.0
Piso;278.0;4;3;1.0;A estrenar;1349000.0;1336621.11;4954.85;24659.0;63205.0
Piso;90.0;3;3;5.0;En buen estado;859000.0;820074.21;6639.78;19199.0;38360.0
Piso;158.0;4;3;1.0;En buen estado;730000.0;682685.09;4200.49;20500.0;54316.0
Piso;57.0;2;1;4.0;A reformar;145000.0;404569.14;4016.05;16890.0;41311.0
Piso;65.0;2;2;3.0;En buen estado;679000.0;1474913.24;9115.3;25956.0;60217.0
Piso;85.0;3;2;3.0;En buen estado;266000.0;406000.77;2688.94;16184.000000000002;48274.0
Piso;60.0;1;1;1.0;En buen estado;143000.0;179978.75;2366.13;10941.0;28681.0
Piso;42.0;1;1;1.0;A estrenar;170000.0;404569.14;4016.05;16890.0;41311.0
Casa;267.0;4;3;0.0;A estrenar;579000.0;507866.67;2564.12;15757.0;46101.0
Casa adosada;217.0;5;4;0.0;A estrenar;675700.0;307364.24;2577.14;14205.0;36962.0
Piso;120.0;3;2;3.0;En buen estado;392000.0;292565.38;2668.12;13600.0;37800.0
Casa pareada;519.0;5;5;0.0;En buen estado;559900.0;339700.0;1536.26;14500.0;44410.0
Piso;130.0;3;2;2.0;En buen estado;615000.0;1028586.4;4151.27;27167.0;86403.0
Piso;120.0;4;2;3.0;En buen estado;450000.0;1235417.65;4893.34;20671.0;55125.0
Piso;52.0;1;1;2.0;En buen estado;310000.0;820074.21;6639.78;19199.0;38360.0
Piso;127.0;3;3;1.0;En buen estado;950000.0;675858.33;5137.28;17026.0;39991.0
Piso;78.0;3;2;0.0;En buen estado;275000.0;477500.0;3551.23;19482.0;51400.0
Ático;115.0;4;2;5.0;En buen estado;339000.0;290766.43;2029.47;12566.0;34529.0
Casa unifamiliar;397.0;4;5;0.0;En buen estado;590000.0;406000.77;2688.94;16184.000000000002;48274.0
Ático;271.0;3;4;2.0;Reformado;1350000.0;1235417.65;4893.34;20671.0;55125.0
Piso;92.0;3;2;2.0;En buen estado;189899.0;307364.24;2577.14;14205.0;36962.0
Piso;80.0;2;1;3.0;En buen estado;210000.0;242575.4;2307.17;13120.0;34335.0
Piso;198.0;4;3;4.0;En buen estado;1250000.0;1471095.24;6128.53;28233.0;69670.0
Piso;282.0;4;3;4.0;A reformar;950000.0;1471095.24;6128.53;28233.0;69670.0
Piso;152.0;3;3;5.0;En buen estado;1150000.0;1474913.24;9115.3;25956.0;60217.0
Casa adosada;220.0;3;2;0.0;A estrenar;530000.0;418612.5;2278.56;13782.0;41736.0
Piso;127.0;3;3;1.0;A estrenar;950000.0;675858.33;5137.28;17026.0;39991.0
Dúplex;120.0;2;2;1.0;En buen estado;395000.0;675858.33;5137.28;17026.0;39991.0
Piso;109.0;4;2;1.0;En buen estado;219000.0;192952.13;2158.77;11059.0;30673.0
Casa adosada;230.0;4;3;0.0;En buen estado;559900.0;611624.62;2519.64;19257.0;58788.0
Piso;148.0;4;4;5.0;Reformado;1189000.0;820074.21;6639.78;19199.0;38360.0
Piso;111.0;4;2;2.0;En buen estado;227000.0;292565.38;2668.12;13600.0;37800.0
Piso;140.0;4;2;1.0;En buen estado;434000.0;292565.38;2668.12;13600.0;37800.0
Ático;62.0;2;1;3.0;A estrenar;447700.0;404569.14;4016.05;16890.0;41311.0
Piso;99.0;3;1;1.0;En buen estado;185000.0;525900.0;2577.72;17359.0;54713.0
Ático;149.0;3;3;1.0;En buen estado;1650000.0;1474913.24;9115.3;25956.0;60217.0
Piso;68.0;3;1;1.0;En buen estado;169000.0;221354.76;2379.6;13993.0;36837.0
Casa;234.0;5;3;0.0;En buen estado;230000.0;300565.0;1189.39;11415.0;29352.0
Dúplex;112.0;3;2;1.0;En buen estado;159800.0;159800.0;1426.79;11172.0;30615.0
Piso;110.0;2;2;1.0;En buen estado;507000.0;820074.21;6639.78;19199.0;38360.0
Piso;61.0;2;1;2.0;En buen estado;169000.0;246055.29;2777.76;12275.0;32050.0
Piso;77.0;3;1;3.0;Reformado;140000.0;215122.72;1537.09;12779.0;35897.0
Chalet adosado;280.0;4;4;0.0;En buen estado;389900.0;357218.18;2068.66;15275.0;48247.0
Piso;65.0;2;1;0.0;En buen estado;156900.0;325513.57;1941.5;13523.0;39156.0
Piso;82.0;2;2;1.0;A estrenar;188089.0;210890.64;2134.95;10929.0;32680.0
Piso;64.0;3;1;3.0;A reformar;156000.0;440344.29;2681.07;13809.0;37487.0
Piso;154.0;2;2;1.0;En buen estado;1025000.0;675858.33;5137.28;17026.0;39991.0
Piso;70.0;2;2;6.0;En buen estado;305000.0;308670.68;3123.67;13849.0;37141.0
Piso;262.0;4;3;1.0;En buen estado;1495000.0;1471095.24;6128.53;28233.0;69670.0
Piso;50.0;1;1;1.0;Reformado;236000.0;705857.14;2542.62;21537.0;69688.0
Piso;207.0;5;4;5.0;En buen estado;910000.0;675858.33;5137.28;17026.0;39991.0
Piso;137.0;3;3;1.0;A reformar;790000.0;1471095.24;6128.53;28233.0;69670.0
Piso;210.0;4;3;1.0;En buen estado;1200000.0;1474913.24;9115.3;25956.0;60217.0
Piso;105.0;3;2;1.0;En buen estado;259900.0;357218.18;2068.66;15275.0;48247.0
Piso;219.0;5;5;1.0;En buen estado;990000.0;806473.17;3809.79;21248.0;66390.0
Ático;123.0;4;2;6.0;En buen estado;525000.0;1533912.0;8661.73;23925.0;57448.0
Piso;91.0;3;3;5.0;Reformado;999000.0;820074.21;6639.78;19199.0;38360.0
Piso;80.0;2;1;1.0;En buen estado;145000.0;277223.0;2996.8;10797.0;30023.0
Piso;95.0;3;1;5.0;En buen estado;350000.0;277223.0;2996.8;10797.0;30023.0
Piso;95.0;3;1;2.0;En buen estado;199900.0;611624.62;2519.64;19257.0;58788.0
Piso;75.0;2;1;5.0;Reformado;157000.0;296686.5;3182.53;13719.0;33790.0
Chalet;243.0;3;3;0.0;A estrenar;330000.0;323333.33;1747.9;14379.0;36547.0
Piso;78.0;2;1;1.0;En buen estado;430000.0;1616817.59;7863.47;25275.0;56281.0
Dúplex;145.0;4;3;1.0;En buen estado;850000.0;806473.17;3809.79;21248.0;66390.0
Piso;95.0;3;1;2.0;En buen estado;200000.0;204509.83;2052.7;11788.0;34016.0
Piso;204.0;6;2;3.0;En buen estado;960000.0;820074.21;6639.78;19199.0;38360.0
Piso;77.0;2;2;3.0;En buen estado;280000.0;381560.93;3252.04;15115.0;39321.0
Piso;75.0;1;1;1.0;En buen estado;146800.0;307364.24;2577.14;14205.0;36962.0
Ático;162.0;3;2;7.0;A estrenar;595900.0;366900.0;3215.7;13605.0;35278.0
Piso;131.0;3;2;2.0;A reformar;350000.0;449344.0;2383.43;15018.0;38927.0
Piso;75.0;3;1;1.0;En buen estado;150000.0;307364.24;2577.14;14205.0;36962.0
Piso;69.0;2;1;0.0;En buen estado;350000.0;820931.96;2942.56;16370.999999999998;45647.0
Piso;118.0;3;2;7.0;A reformar;1410000.0;1474913.24;9115.3;25956.0;60217.0
Piso;82.0;2;1;2.0;Reformado;130000.0;186396.42;1864.74;10251.0;30961.0
Piso;200.0;5;2;1.0;A reformar;725000.0;1474913.24;9115.3;25956.0;60217.0
Piso;74.0;2;2;4.0;Reformado;629000.0;820074.21;6639.78;19199.0;38360.0
Casa unifamiliar;560.0;4;5;0.0;En buen estado;1149900.0;1091446.77;3066.01;23169.0;76685.0
Piso;111.0;2;1;0.0;En buen estado;230000.0;449344.0;2383.43;15018.0;38927.0
Piso;125.0;3;2;2.0;A estrenar;865000.0;1336621.11;4954.85;24659.0;63205.0
Piso;165.0;3;4;1.0;Reformado;1490000.0;1474913.24;9115.3;25956.0;60217.0
Chalet;241.0;4;3;0.0;A estrenar;669900.0;440344.29;2681.07;13809.0;37487.0
Piso;53.0;2;1;-0.5;Reformado;330000.0;1474913.24;9115.3;25956.0;60217.0
Piso;248.0;5;3;0.0;En buen estado;1130000.0;1471095.24;6128.53;28233.0;69670.0
Ático;152.0;3;2;5.0;En buen estado;620000.0;381560.93;3252.04;15115.0;39321.0
Ático;240.0;3;2;3.0;En buen estado;949000.0;1336621.11;4954.85;24659.0;63205.0
Piso;62.0;3;1;2.0;En buen estado;90000.0;215122.72;1537.09;12779.0;35897.0
Dúplex;150.0;3;3;1.0;En buen estado;275000.0;232225.0;2021.15;14285.0;40309.0
Piso;210.0;5;2;1.0;En buen estado;1299000.0;1474913.24;9115.3;25956.0;60217.0
Piso;100.0;3;2;4.0;Reformado;330000.0;296686.5;3182.53;13719.0;33790.0
Dúplex;233.0;4;3;1.0;En buen estado;650000.0;1091446.77;3066.01;23169.0;76685.0
Piso;73.0;2;1;0.0;A reformar;242000.0;1474913.24;9115.3;25956.0;60217.0
Piso;59.0;2;1;1.0;En buen estado;219900.0;682685.09;4200.49;20500.0;54316.0
Piso;65.0;2;1;3.0;En buen estado;124000.0;192952.13;2158.77;11059.0;30673.0
Piso;141.0;4;2;3.0;A reformar;489000.0;734591.73;3773.82;21254.0;65428.0
Piso;207.0;4;4;4.0;Reformado;1375000.0;1336621.11;4954.85;24659.0;63205.0
Piso;114.0;3;2;2.0;A estrenar;300200.0;260408.74;2079.61;13327.0;39791.0
Piso;164.0;3;3;1.0;A estrenar;1430000.0;675858.33;5137.28;17026.0;39991.0
Piso;80.0;2;1;3.0;En buen estado;350000.0;820074.21;6639.78;19199.0;38360.0
Piso;100.0;3;2;1.0;En buen estado;420000.0;611624.62;2519.64;19257.0;58788.0
Piso;85.0;4;1;8.0;En buen estado;196800.0;221354.76;2379.6;13993.0;36837.0
Piso;139.0;3;2;5.0;A reformar;940000.0;1336621.11;4954.85;24659.0;63205.0
Piso;85.0;3;1;3.0;A reformar;169000.0;449344.0;2383.43;15018.0;38927.0
Piso;112.0;3;2;7.0;En buen estado;499000.0;468570.0;5082.27;20103.0;46699.0
Piso;57.0;2;2;1.0;En buen estado;629000.0;1474913.24;9115.3;25956.0;60217.0
Piso;182.0;4;2;1.0;En buen estado;1070000.0;1474913.24;9115.3;25956.0;60217.0
Ático;70.0;1;1;3.0;En buen estado;103000.0;142381.82;1229.03;11421.0;32837.0
Piso;66.0;3;1;0.0;En buen estado;165000.0;380846.08;3210.44;19394.0;57962.0
Piso;102.0;3;2;1.0;En buen estado;358000.0;682685.09;4200.49;20500.0;54316.0
Dúplex;181.0;3;2;1.0;A estrenar;475000.0;307364.24;2577.14;14205.0;36962.0
Piso;65.0;1;1;2.0;En buen estado;399000.0;820074.21;6639.78;19199.0;38360.0
Apartamento;46.0;1;1;4.0;En buen estado;240000.0;820074.21;6639.78;19199.0;38360.0
Piso;59.0;1;1;1.0;En buen estado;170000.0;820931.96;2942.56;16370.999999999998;45647.0
Piso;57.0;2;1;1.0;En buen estado;240000.0;682685.09;4200.49;20500.0;54316.0
Casa;160.0;5;1;0.0;A reformar;72000.0;72000.0;450.0;13475.0;27556.0
Dúplex;150.0;4;3;1.0;En buen estado;330000.0;433906.82;2550.17;17250.0;54057.0
Chalet;147.0;4;2;0.0;En buen estado;310900.0;370148.66;2169.33;14996.0;43503.0
Piso;62.0;1;1;1.0;En buen estado;290000.0;734591.73;3773.82;21254.0;65428.0
Piso;98.0;3;2;4.0;En buen estado;880000.0;1474913.24;9115.3;25956.0;60217.0
Piso;90.0;3;2;3.0;En buen estado;266000.0;406000.77;2688.94;16184.000000000002;48274.0
Ático;234.0;5;3;1.0;A reformar;1330000.0;1471095.24;6128.53;28233.0;69670.0
Piso;58.0;1;1;3.0;Reformado;440000.0;820074.21;6639.78;19199.0;38360.0
Piso;73.0;2;1;1.0;A estrenar;465000.0;1474913.24;9115.3;25956.0;60217.0
Casa;312.0;4;3;0.0;A estrenar;594550.0;433906.82;2550.17;17250.0;54057.0
Piso;81.0;2;1;1.0;A reformar;229000.0;1471095.24;6128.53;28233.0;69670.0
Chalet;240.0;5;3;0.0;En buen estado;588000.0;334026.09;2353.78;15320.0;40283.0
Piso;77.0;2;2;3.0;En buen estado;699000.0;820074.21;6639.78;19199.0;38360.0
Piso;52.0;1;1;1.0;En buen estado;217000.0;404569.14;4016.05;16890.0;41311.0
Piso;75.0;2;1;2.0;En buen estado;185000.0;277223.0;2996.8;10797.0;30023.0
Piso;109.0;3;1;2.0;En buen estado;230000.0;248278.5;2450.79;13234.0;36256.0
Dúplex;67.0;1;1;1.0;En buen estado;255000.0;682685.09;4200.49;20500.0;54316.0
Piso;110.0;3;1;3.0;En buen estado;239000.0;380846.08;3210.44;19394.0;57962.0
Piso;110.0;4;2;5.0;A reformar;210000.0;676000.0;2000.24;16265.0;51371.0
Piso;196.0;4;3;2.0;En buen estado;715000.0;806473.17;3809.79;21248.0;66390.0
Piso;118.0;3;3;1.0;Reformado;1075000.0;1616817.59;7863.47;25275.0;56281.0
Piso;131.0;4;2;2.0;A reformar;233000.0;290766.43;2029.47;12566.0;34529.0
Piso;247.0;4;4;1.0;En buen estado;1300000.0;1336621.11;4954.85;24659.0;63205.0
Piso;69.0;2;2;1.0;En buen estado;550000.0;1474913.24;9115.3;25956.0;60217.0
Piso;114.0;2;2;2.0;Reformado;1200000.0;1474913.24;9115.3;25956.0;60217.0
Piso;300.0;6;4;0.0;A reformar;300000.0;468570.0;5082.27;20103.0;46699.0
Ático;123.0;2;2;7.0;A estrenar;960000.0;404569.14;4016.05;16890.0;41311.0
Piso;91.0;3;2;2.0;En buen estado;219900.0;290766.43;2029.47;12566.0;34529.0
Ático;98.0;2;2;2.0;Reformado;132260.0;300565.0;1189.39;11415.0;29352.0
Piso;80.0;3;1;4.0;En buen estado;169900.0;221354.76;2379.6;13993.0;36837.0
Piso;141.0;3;2;1.0;En buen estado;950000.0;1471095.24;6128.53;28233.0;69670.0
Piso;109.0;4;4;2.0;En buen estado;979000.0;820074.21;6639.78;19199.0;38360.0
Dúplex;119.0;3;2;2.0;Reformado;225000.0;258967.62;1906.18;12592.0;38093.0
